episodio,pelicula,pelicula_año,link_letterboxd,fecha,imagen_url,duracion_ms,tipo,episodio_url
110: Ese es el problema de la democracia,Sound of Freedom,2023,https://letterboxd.com/film/sound-of-freedom/,2023-08-04,https://i.scdn.co/image/ab6765630000ba8a80d9c904c7235ae51d513bff,5197374,gratis,https://open.spotify.com/episode/1yiU0DjQjfnL5uOHrQfqSW
110: Ese es el problema de la democracia,Insidious: The Red Door,2023,https://letterboxd.com/film/insidious-the-red-door/,2023-08-04,https://i.scdn.co/image/ab6765630000ba8a80d9c904c7235ae51d513bff,5197374,gratis,https://open.spotify.com/episode/1yiU0DjQjfnL5uOHrQfqSW
111: Se fue un gran amigo,Cruising,1980,https://letterboxd.com/film/cruising/,2023-08-11,https://i.scdn.co/image/ab6765630000ba8a3b80af6da82a0d064452d6ea,5110047,gratis,https://open.spotify.com/episode/6LuA2Qqcg8UlAz8UAVEChK
112: Lars Von Trier es Gerardo Romano con talento,Bama Rush,2023,https://letterboxd.com/film/bama-rush/,2023-08-18,https://i.scdn.co/image/ab6765630000ba8ae9114753f17a5443a440cc4a,4836127,gratis,https://open.spotify.com/episode/5t6rd6KmCtJ1Fhrm9w2V2V
112: Lars Von Trier es Gerardo Romano con talento,Beyond Human Nature,2023,https://letterboxd.com/film/beyond-human-nature/,2023-08-18,https://i.scdn.co/image/ab6765630000ba8ae9114753f17a5443a440cc4a,4836127,gratis,https://open.spotify.com/episode/5t6rd6KmCtJ1Fhrm9w2V2V
113: La que le sacó la nariz a Voldemort,Blue Beetle,2023,https://letterboxd.com/film/blue-beetle/,2023-08-25,https://i.scdn.co/image/ab6765630000ba8a4fa54f08f62905273dc98385,4717087,gratis,https://open.spotify.com/episode/7nK48l3gOkoAHoImA3Bkrq
114: Moyano o Mad Max,Talk to Me,2022,https://letterboxd.com/film/talk-to-me-2022/,2023-09-01,https://i.scdn.co/image/ab6765630000ba8afc03645b7d7d596a68ec8446,4841038,gratis,https://open.spotify.com/episode/72f2za90l1aEwCUyxOW7ma
115: Es como coger con alguien que trabaja en el Puerto de frutos,Perpetrator,2023,https://letterboxd.com/film/perpetrator/,2023-09-08,https://i.scdn.co/image/ab6765630000ba8af5745cd152998aaca022c75d,4714501,gratis,https://open.spotify.com/episode/3SJTwkPCBzAlMUSxPnXTh8
116: Hay un hilo rojo entre vos y los copitos,El Conde,2023,https://letterboxd.com/film/el-conde/,2023-09-15,https://i.scdn.co/image/ab6765630000ba8a3a00489627c4b8102d7f356e,4973897,gratis,https://open.spotify.com/episode/1lzaslzGmPKErx5vBr6jJC
117: Te falta el vocoder y sos Magnetto,Rotting in the Sun,2023,https://letterboxd.com/film/rotting-in-the-sun/,2023-09-22,https://i.scdn.co/image/ab6765630000ba8a67a53558ea44c5012f1cdb99,4277446,gratis,https://open.spotify.com/episode/6YL2H8K0xeMeAy0dqyAWw4
118: Si yo voy a ver esta película vos también,Expend4bles,2023,https://letterboxd.com/film/expend4bles/,2023-09-29,https://i.scdn.co/image/ab6765630000ba8ac89a11075720cc1c48a4c4a1,4855301,gratis,https://open.spotify.com/episode/4y53XuXDwBfrnMdDNTzX7E
119: Con el pelado de El Transportador,Saw X,2023,https://letterboxd.com/film/saw-x/,2023-10-06,https://i.scdn.co/image/ab6765630000ba8a06ca962d39d41b8d2a9e0e55,4922044,gratis,https://open.spotify.com/episode/6rOGcz6IVa1uBBzln6ubxm
120: La gente va a ver a Jason Fanacoa sin remera,Good Boy,2022,https://letterboxd.com/film/good-boy-2022/,2023-10-13,https://i.scdn.co/image/ab6765630000ba8a89597419dc2e9863da215f2c,4315193,gratis,https://open.spotify.com/episode/0OIIls24sOjBRrqvDIeWNp
121: Este es mi San Andreas,Killers of the Flower Moon,2023,https://letterboxd.com/film/killers-of-the-flower-moon/,2023-10-20,https://i.scdn.co/image/ab6765630000ba8a20d4f25f306f90ab210a3f13,4953782,gratis,https://open.spotify.com/episode/3hHXsoI3q7QtxNSjubb6Q9
"122: No se va a electrocutar, ya sabe",Anatomy of a Fall,2023,https://letterboxd.com/film/anatomy-of-a-fall/,2023-10-30,https://i.scdn.co/image/ab6765630000ba8aead0f33fe5e574130ab57503,4525296,gratis,https://open.spotify.com/episode/60IuL2R2bzQUQL1dwu0ToU
123: Fresca como en esa esquina de Gesell,Five Nights at Freddy's,2023,https://letterboxd.com/film/five-nights-at-freddys/,2023-11-03,https://i.scdn.co/image/ab6765630000ba8a46a75d7f8abfa0d3c02c7d35,4442566,gratis,https://open.spotify.com/episode/3Bg4xeW1XVAnCSGKSLI6Eb
123: Fresca como en esa esquina de Gesell,The Pigeon Tunnel,2023,https://letterboxd.com/film/the-pigeon-tunnel/,2023-11-03,https://i.scdn.co/image/ab6765630000ba8a46a75d7f8abfa0d3c02c7d35,4442566,gratis,https://open.spotify.com/episode/3Bg4xeW1XVAnCSGKSLI6Eb
"124: Pan para hoy, agua para mañana",Cuando acecha la maldad,2023,https://letterboxd.com/film/when-evil-lurks/,2023-11-10,https://i.scdn.co/image/ab6765630000ba8aed8fcfaa76eb6c4f2f88d0a4,4276140,gratis,https://open.spotify.com/episode/6Yi8klXhIkhiiovGw5EKRO
125: El ASMR de Julio Bárbaro,Suitable Flesh,2023,https://letterboxd.com/film/suitable-flesh/,2023-11-17,https://i.scdn.co/image/ab6765630000ba8a6163073433de369f3947a0ed,4139389,gratis,https://open.spotify.com/episode/3F3iVXkxGb9nTvg45ygsR3
126: Yo ya lo puse en el mismo estante de Jared Leto,Where the Devil Roams,2023,https://letterboxd.com/film/where-the-devil-roams/,2023-11-24,https://i.scdn.co/image/ab6765630000ba8aab7c30b2a86be4cd59c7c04f,4332617,gratis,https://open.spotify.com/episode/1JyMdWPxOl0Ww5ZeueePo7
127: Necesitamos un debate más profundo sobre el rol de las franquicias en Hollywood,Slotherhouse,2023,https://letterboxd.com/film/slotherhouse/,2023-12-01,https://i.scdn.co/image/ab6765630000ba8a7ddecd28587d2ac0c6342f8a,4703555,gratis,https://open.spotify.com/episode/1LsGVKsYboqHwCXh09gumg
127: Necesitamos un debate más profundo sobre el rol de las franquicias en Hollywood,Manodrome,2023,https://letterboxd.com/film/manodrome/,2023-12-01,https://i.scdn.co/image/ab6765630000ba8a7ddecd28587d2ac0c6342f8a,4703555,gratis,https://open.spotify.com/episode/1LsGVKsYboqHwCXh09gumg
127: Necesitamos un debate más profundo sobre el rol de las franquicias en Hollywood,The Holdovers,2023,https://letterboxd.com/film/the-holdovers/,2023-12-01,https://i.scdn.co/image/ab6765630000ba8a7ddecd28587d2ac0c6342f8a,4703555,gratis,https://open.spotify.com/episode/1LsGVKsYboqHwCXh09gumg
128: El podcast que habla de cine sin el celular en la mano,Showing Up,2022,https://letterboxd.com/film/showing-up-2022/,2023-12-08,https://i.scdn.co/image/ab6765630000ba8ab472279a55ce42f6887b9a93,4340871,gratis,https://open.spotify.com/episode/3QQYGOwGKkfSJuNftE4yJA
129: Qué podés spoilear de una película con un elfo malo,There's Something in the Barn,2023,https://letterboxd.com/film/theres-something-in-the-barn/,2023-12-15,https://i.scdn.co/image/ab6765630000ba8add0109d4513b6319dadcb26f,4218462,gratis,https://open.spotify.com/episode/2gcRvpRkRRCWOMQc0CPfCm
130: Nunca se vio a un virgo cogerse a tanta gente en tan poco tiempo,Maestro,2023,https://letterboxd.com/film/maestro-2023/,2023-12-22,https://i.scdn.co/image/ab6765630000ba8a3f677fc22eb48c2aa9249e52,3987252,gratis,https://open.spotify.com/episode/1RPZry4RWt1dHBvbbO213J
No llegó la merluza pero tengo Loretta Preska,Priscilla,2023,https://letterboxd.com/film/priscilla/,2024-01-05,https://i.scdn.co/image/ab6765630000ba8a139583d704d2ef489e1aa958,4765518,gratis,https://open.spotify.com/episode/47INoJTJogZlBcqosiKW50
No llegó la merluza pero tengo Loretta Preska,Saltburn,2023,https://letterboxd.com/film/saltburn/,2024-01-05,https://i.scdn.co/image/ab6765630000ba8a139583d704d2ef489e1aa958,4765518,gratis,https://open.spotify.com/episode/47INoJTJogZlBcqosiKW50
En la boca llevarás sabor a mí,La sociedad de la nieve,2023,https://letterboxd.com/film/society-of-the-snow/,2024-01-12,https://i.scdn.co/image/ab6765630000ba8a3b42121f51c59107602a4999,5424404,gratis,https://open.spotify.com/episode/10LyRKh50yIXBiPAHUIDdi
134: El griego que usa el 6mm mejor que los de MDQ,Poor Things,2023,https://letterboxd.com/film/poor-things-2023/,2024-01-19,https://i.scdn.co/image/ab6765630000ba8aa99db02fc87c37bf69288ffc,4317100,gratis,https://open.spotify.com/episode/5RfxOcdhIvI9qar0gF9LZU
135: Te la acordás como si hubieras estado en un accidente,Ferrari,2023,https://letterboxd.com/film/ferrari-2023/,2024-01-26,https://i.scdn.co/image/ab6765630000ba8a019bad5cb4e7e7a26f9afed6,3951098,gratis,https://open.spotify.com/episode/4vqKUUB85oxWUEFNWL0Qm3
136: Yo de bebé me ponía el chupete corte fierro en la cintura,American Fiction,2023,https://letterboxd.com/film/american-fiction/,2024-02-09,https://i.scdn.co/image/ab6765630000ba8a2cf5377d4215e4a0d29166a7,3682142,gratis,https://open.spotify.com/episode/3ZPZma45vhVsY6aRxxCQZk
137: Nadie conoce a un hincha de Vélez feat El Negro Martí,Aquaman and the Lost Kingdom,2023,https://letterboxd.com/film/aquaman-and-the-lost-kingdom/,2024-02-16,https://i.scdn.co/image/ab6765630000ba8a3161c50ff6921eb6eff0776c,4620042,gratis,https://open.spotify.com/episode/0lsOqd7YfZ2WVpt5SDNBjs
138: Debe tener la plata con intereses en Mercadopago,The Zone of Interest,2023,https://letterboxd.com/film/the-zone-of-interest/,2024-02-23,https://i.scdn.co/image/ab6765630000ba8afa54a0c8aaa2264d0f8ff855,4150047,gratis,https://open.spotify.com/episode/2nxm34k2fbk64qkKvlvarq
139: Tiene una estrella en el póster y una estrella en la guía Maltin,Coup de Chance,2023,https://letterboxd.com/film/coup-de-chance/,2024-02-29,https://i.scdn.co/image/ab6765630000ba8a85d81660e34323665a822184,4913946,gratis,https://open.spotify.com/episode/6NCjsG7gSMtgbKOGOUzXFV
139: Tiene una estrella en el póster y una estrella en la guía Maltin,The Palace,2023,https://letterboxd.com/film/the-palace-2023/,2024-02-29,https://i.scdn.co/image/ab6765630000ba8a85d81660e34323665a822184,4913946,gratis,https://open.spotify.com/episode/6NCjsG7gSMtgbKOGOUzXFV
140: No te lo va a tomar ninguna prepaga,Jaque Mate,2024,https://letterboxd.com/film/jaque-mate/,2024-03-08,https://i.scdn.co/image/ab6765630000ba8af08d5b05fe14be475d29bbba,5104091,gratis,https://open.spotify.com/episode/65WGPWQK5fsSsf40ppDUbA
141: Los filmbros tomaron posesión del control remoto en una casa sin novia,Drive-Away Dolls,2024,https://letterboxd.com/film/drive-away-dolls/,2024-03-15,https://i.scdn.co/image/ab6765630000ba8aee225db73dd0485f6f0b8da8,5419781,gratis,https://open.spotify.com/episode/1JC97bmA1xxmlIMQIYK4Kx
142: Tres personas que no saben opinan de salud mental,Madame Web,2024,https://letterboxd.com/film/madame-web/,2024-03-22,https://i.scdn.co/image/ab6765630000ba8af5b587860c7001e3133598a8,5958478,gratis,https://open.spotify.com/episode/5UstodbNyE2MZ7OevM7BTA
143: Le estás pidiendo empatía a un actor,El viento que arrasa,2023,https://letterboxd.com/film/a-ravaging-wind/,2024-03-29,https://i.scdn.co/image/ab6765630000ba8ab12418a68d1782edf73d6341,4159869,gratis,https://open.spotify.com/episode/20RvbTO9mY0nu4plCWcqMd
144: Ella aprendió feminismo de Bizarrap,Los colonos,2023,https://letterboxd.com/film/the-settlers-2023/,2024-04-05,https://i.scdn.co/image/ab6765630000ba8a77bc3fbde31c782b2a9f0fe2,4339205,gratis,https://open.spotify.com/episode/7hL28VxDohbjXRuLr5lkM9
145: Lo mas cercano que estaba de Jim Morrison era ahogarse en una bañadera,Femme,2023,https://letterboxd.com/film/femme-2023/,2024-04-12,https://i.scdn.co/image/ab6765630000ba8a06c0ca187d733f89e3e67388,5315186,gratis,https://open.spotify.com/episode/1M1Q8h1sG7qPDmEBCEOi4l
"146: Vas y el verdulero te dice ""no es temporada de papayas""",Immaculate,2024,https://letterboxd.com/film/immaculate-2024/,2024-04-19,https://i.scdn.co/image/ab6765630000ba8abe327988ffcdb1041efd58d6,4699036,gratis,https://open.spotify.com/episode/3616WLVj34XpHjiWVjgsLv
"147: ""Podés, pero un poquito"", le dijo el doctor Cahe",Late Night with the Devil,2023,https://letterboxd.com/film/late-night-with-the-devil/,2024-04-26,https://i.scdn.co/image/ab6765630000ba8aedb90b500e738ff4a94e8570,4159215,gratis,https://open.spotify.com/episode/5tBfJ3KxKqurppBHBBOnf9
148: El capítulo más largo de la historia de Hoy Trasnoche feat Pablo Stoll,Whisky,2004,https://letterboxd.com/film/whisky/,2024-05-03,https://i.scdn.co/image/ab6765630000ba8a8decf582ee62f0a657d20dd8,7282442,gratis,https://open.spotify.com/episode/1jJc819hevqsSWQtPPaETX
"149: Esta es una bolsa con mierda, esta es una película mala",El Ciudadano Modelo,2024,https://letterboxd.com/film/el-ciudadano-modelo/,2024-05-09,https://i.scdn.co/image/ab6765630000ba8a68a84a9d762b275c9f0140d2,6023131,gratis,https://open.spotify.com/episode/0vpg0dJDqedBLoZ2tdRbn8
"149: Esta es una bolsa con mierda, esta es una película mala",El kiosco,2019,https://letterboxd.com/film/drugstore/,2024-05-09,https://i.scdn.co/image/ab6765630000ba8a68a84a9d762b275c9f0140d2,6023131,gratis,https://open.spotify.com/episode/0vpg0dJDqedBLoZ2tdRbn8
"150: No me podría chupar más un huevo, pero contame",Godzilla Minus One,2023,https://letterboxd.com/film/godzilla-minus-one/,2024-05-17,https://i.scdn.co/image/ab6765630000ba8a3171445115689da2c17c9104,5387311,gratis,https://open.spotify.com/episode/45ejWBhDIAV8LtTlaZ2GLm
151: Mamá siente cosas en la entrepierna por Kevin Costner,La mesita del comedor,2022,https://letterboxd.com/film/the-coffee-table/,2024-05-24,https://i.scdn.co/image/ab6765630000ba8a6ebb16c511a977de0f68f1ab,4263105,gratis,https://open.spotify.com/episode/5bXo56KFVcdDC8yCvPdiEK
152: Hemos llegado a un nivel de profundidad impensado,Tarot,2024,https://letterboxd.com/film/tarot-2024/,2024-05-31,https://i.scdn.co/image/ab6765630000ba8ac627400a1ede4ab49041146b,4302210,gratis,https://open.spotify.com/episode/23WXf4lTazbMXMx32KSCr8
153: La droga te hace confundir mucho el uno con el dos feat. Néstor Frenkel,Después de un buen día,2024,https://letterboxd.com/film/despues-de-un-buen-dia/,2024-06-07,https://i.scdn.co/image/ab6765630000ba8aaa628199cf7921686c95d699,5460062,gratis,https://open.spotify.com/episode/3zHa2JDb9X6ZbgTM3QM7nv
154: Cómo puede ser que tardes una hora en mostrar el tiburón,Under Paris,2024,https://letterboxd.com/film/under-paris/,2024-06-14,https://i.scdn.co/image/ab6765630000ba8a88affd4fac1513646f8aa317,4031320,gratis,https://open.spotify.com/episode/1K7Ok3FTcHaLJzK8IKTgie
155: Correte que no están hablando de vos ni van a hablar nunca,I Used to Be Funny,2023,https://letterboxd.com/film/i-used-to-be-funny/,2024-06-21,https://i.scdn.co/image/ab6765630000ba8a6136578264ef563041d24365,4845035,gratis,https://open.spotify.com/episode/4tkxfKz4K6pj2LemSVLFJq
"157: Alguien vio a un hada y dijo ""esto se puede coger""",The Watchers,2024,https://letterboxd.com/film/the-watchers-2024/,2024-07-05,https://i.scdn.co/image/ab6765630000ba8a2ee31b6f2e5a2b8dbfd5e62d,4221152,gratis,https://open.spotify.com/episode/06bcI5M06130Jo3sinZ60b
158: Si te hace bullying alguien con voz de ardilla es bullying igual,The Bikeriders,2023,https://letterboxd.com/film/the-bikeriders/,2024-07-12,https://i.scdn.co/image/ab6765630000ba8a51ff716728ee63ae29fa6032,4960339,gratis,https://open.spotify.com/episode/0w9PijhwqOWTgqQNZutpgu
159: Pasto que pisa este Ford no hay chivo que se lo coma,Horizon: An American Saga – Chapter 1,2024,https://letterboxd.com/film/horizon-an-american-saga-chapter-1/,2024-07-19,https://i.scdn.co/image/ab6765630000ba8af305c5e42c2d33a154510e54,4755304,gratis,https://open.spotify.com/episode/40kqYeNoH1lx22huHhhwT9
160: Once paquetes de yerba con camisetitas de fútbol,Thelma,2024,https://letterboxd.com/film/thelma-2024/,2024-07-26,https://i.scdn.co/image/ab6765630000ba8a2fc627ab5275fc3f71ba806e,3913351,gratis,https://open.spotify.com/episode/5mNAut1Lou5a2jl5evZxYA
161: Es como ponerle nenes en shortcito enfrente a un cura feat. el Negro Martí,Deadpool & Wolverine,2024,https://letterboxd.com/film/deadpool-wolverine/,2024-08-02,https://i.scdn.co/image/ab6765630000ba8a768b9283c651e2f13dbf0051,4983719,gratis,https://open.spotify.com/episode/2VBtT6aByyaKQWhYfsvmzj
162: A Zaslav lo tienen que sacar como a Ceausescu de Rumania,MaXXXine,2024,https://letterboxd.com/film/maxxxine/,2024-08-09,https://i.scdn.co/image/ab6765630000ba8a5355ef1fafaa577e795a662a,4635533,gratis,https://open.spotify.com/episode/20uR54KqS6ZJyu8eurmRHY
163: Hace videos de vida minimalista en YouTube y de las cosas que tenés que comprar para poder vivirla feat Augusto Sinay,El escuerzo,2023,https://letterboxd.com/film/the-horned-frog/,2024-08-16,https://i.scdn.co/image/ab6765630000ba8ae5867d3dc323bef2c0e1639b,5465652,gratis,https://open.spotify.com/episode/66K7b19chzMjnCt85mJ3sq
164: Parece el póster de una de esas de Bruce Willis antes de que nos cuenten lo que le estaba pasando,Kinds of Kindness,2024,https://letterboxd.com/film/kinds-of-kindness/,2024-08-23,https://i.scdn.co/image/ab6765630000ba8aed13dab0e8df4476a71dc4fb,4213577,gratis,https://open.spotify.com/episode/3bY992lHHlLHkgQOiho8lE
165: Falta que se le muera la madre y que diga que es Bambi,Longlegs,2024,https://letterboxd.com/film/longlegs/,2024-08-30,https://i.scdn.co/image/ab6765630000ba8ae3c3f9b620edef2cd022b3af,4989361,gratis,https://open.spotify.com/episode/4lNNAQdiuFwUOEEdHdzRep
166: Es como que el creador de Peaky Blinders diga que está en contra de las barberías,The Deliverance,2024,https://letterboxd.com/film/the-deliverance-2024/,2024-09-06,https://i.scdn.co/image/ab6765630000ba8a2cd49fad22b7fb7abbb8eb2e,4413518,gratis,https://open.spotify.com/episode/6vbIZL5w0CtfC5vTohabTo
